"Catalogo de sismos - Servicio Sismologico Nacional (SSN) | UNAM - Mexico. DOI: 10.21766/SSNMX/EC/MX"
"Informacion sujeta a cambios. Archivo generado el 2022-09-05 a las 20:12:56 (tiempo del centro de Mexico)."
"Sismicidad del 2022-01-01 al 2022-09-05, mag. 4.0 a 9.9, todas las profundidades, en todo el pais."
"Total: 1503 eventos."
Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,"Referencia de localizacion","Fecha UTC","Hora UTC","Estatus"
2022-03-19,21:30:46,4.1,16.0045,-96.6082,18.3,"33 km al NOROESTE de S PEDRO POCHUTLA, OAX",2022-03-20,03:30:46,revisado
2022-03-19,21:57:19,4.0,30.7633,-114.169,10.0,"70 km al SURESTE de SAN FELIPE, BC",2022-03-20,03:57:19,revisado
2022-03-20,01:19:04,4.0,30.8912,-114.123,10.0,"70 km al ESTE de SAN FELIPE, BC",2022-03-20,07:19:04,revisado
2022-03-20,01:43:08,4.6,13.9897,-92.2978,23.3,"78 km al SUR de CD HIDALGO, CHIS",2022-03-20,07:43:08,revisado
2022-03-20,02:22:11,4.0,30.9158,-114.108,10.0,"70 km al SUROESTE de PUERTO PEÑASCO, SON",2022-03-20,08:22:11,revisado
2022-03-20,05:20:37,4.2,16.7893,-100.142,10.1,"25 km al SUR de COYUCA DE BENITEZ, GRO",2022-03-20,11:20:37,revisado
2022-03-20,12:42:19,4.1,17.1168,-93.0472,5.0,"41 km al NORTE de TUXTLA GUTIERREZ, CHIS",2022-03-20,18:42:19,revisado
2022-03-20,14:02:33,4.0,16.8212,-93.8483,161.8,"19 km al NOROESTE de CINTALAPA, CHIS",2022-03-20,20:02:33,revisado
2022-03-20,17:45:04,4.1,13.9722,-93.2113,15.8,"138 km al SUROESTE de CD HIDALGO, CHIS",2022-03-20,23:45:04,revisado
2022-03-20,20:17:57,4.1,18.0813,-103.289,11.0,"78 km al SUR de COALCOMAN, MICH",2022-03-21,02:17:57,revisado
2022-03-21,05:44:49,4.0,16.0367,-98.9515,16.5,"92 km al SUROESTE de OMETEPEC, GRO",2022-03-21,11:44:49,revisado
2022-03-21,15:01:57,4.4,15.0577,-92.3468,111.3,"16 km al SURESTE de HUIXTLA, CHIS",2022-03-21,21:01:57,revisado
2022-03-21,19:28:50,4.1,15.5425,-92.174,170.2,"13 km al SUROESTE de FRONTERA COMALAPA, CHIS",2022-03-22,01:28:50,revisado
2022-03-22,00:46:08,4.0,14.9378,-94.3823,18.1,"144 km al SUROESTE de TONALA, CHIS",2022-03-22,06:46:08,revisado
2022-03-22,01:53:25,4.3,13.3613,-92.8268,10.0,"163 km al SUROESTE de CD HIDALGO, CHIS",2022-03-22,07:53:25,revisado
2022-03-22,02:23:57,4.3,14.3727,-94.0208,16.0,"169 km al SUROESTE de MAPASTEPEC, CHIS",2022-03-22,08:23:57,revisado
2022-03-22,02:51:57,4.0,15.6455,-95.665,23.2,"52 km al SURESTE de CRUCECITA, OAX",2022-03-22,08:51:57,revisado
2022-03-22,03:36:02,4.2,14.3358,-93.9878,16.1,"170 km al SUROESTE de MAPASTEPEC, CHIS",2022-03-22,09:36:02,revisado
2022-03-22,10:20:11,4.1,14.44,-94.0107,10.0,"162 km al SUROESTE de PIJIJIAPAN, CHIS",2022-03-22,16:20:11,revisado
2022-03-22,10:29:39,4.2,15.3623,-94.2648,19.9,"97 km al SUROESTE de TONALA, CHIS",2022-03-22,16:29:39,revisado
2022-03-22,11:45:35,4.1,16.7827,-100.112,5.0,"25 km al SUROESTE de ACAPULCO, GRO",2022-03-22,17:45:35,revisado
2022-03-22,12:01:05,4.5,14.436,-93.9712,16.0,"161 km al SUROESTE de PIJIJIAPAN, CHIS",2022-03-22,18:01:05,revisado
2022-03-22,12:12:31,4.1,14.358,-93.8267,14.6,"156 km al SUROESTE de MAPASTEPEC, CHIS",2022-03-22,18:12:31,revisado
2022-03-22,20:57:10,4.0,16.7912,-99.8312,2.0,"11 km al SURESTE de ACAPULCO, GRO",2022-03-23,02:57:10,revisado
2022-03-22,22:08:24,4.6,16.3183,-90.5618,30.0,"152 km al ESTE de LAS MARGARITAS, CHIS",2022-03-23,04:08:24,revisado
2022-03-22,23:12:50,4.0,27.8432,-111.882,13.0,"68 km al NORESTE de SANTA ROSALIA, BCS",2022-03-23,05:12:50,revisado
2022-03-23,01:58:14,4.0,15.314,-92.8892,114.7,"14 km al SUR de MAPASTEPEC, CHIS",2022-03-23,07:58:14,revisado
2022-03-23,08:49:49,4.0,14.5475,-92.7913,25.0,"70 km al SUROESTE de TAPACHULA, CHIS",2022-03-23,14:49:49,revisado
2022-03-23,10:51:23,4.0,17.2447,-99.9532,53.5,"30 km al NORESTE de COYUCA DE BENITEZ, GRO",2022-03-23,16:51:23,revisado
2022-03-23,15:16:25,4.1,15.4263,-96.8275,16.4,"52 km al SUROESTE de S PEDRO POCHUTLA, OAX",2022-03-23,21:16:25,revisado
2022-03-24,04:47:57,4.1,17.0567,-100.14,38.3,"8 km al NOROESTE de COYUCA DE BENITEZ, GRO",2022-03-24,10:47:57,revisado
2022-03-24,06:25:18,4.6,15.3892,-94.772,23.7,"99 km al SURESTE de SALINA CRUZ, OAX",2022-03-24,12:25:18,revisado
2022-03-24,07:32:57,4.0,15.3892,-94.7867,17.0,"98 km al SURESTE de SALINA CRUZ, OAX",2022-03-24,13:32:57,revisado
2022-03-24,13:21:56,4.1,30.159,-113.705,15.9,"129 km al SUR de PUERTO PEÑASCO, SON",2022-03-24,19:21:56,revisado
2022-03-24,13:45:18,4.2,14.2833,-93.9052,14.2,"168 km al SUROESTE de MAPASTEPEC, CHIS",2022-03-24,19:45:18,revisado
2022-03-24,16:57:19,4.4,19.6542,-109.107,10.0,"368 km al SUR de CABO SAN LUCAS, BCS",2022-03-24,22:57:19,revisado
2022-03-24,20:34:56,4.3,14.2622,-94.0843,16.5,"183 km al SUROESTE de MAPASTEPEC, CHIS",2022-03-25,02:34:56,revisado
2022-03-25,00:57:03,4.4,15.6763,-96.8367,10.0,"32 km al SURESTE de PUERTO ESCONDIDO, OAX",2022-03-25,06:57:03,revisado
2022-03-25,03:19:20,4.1,16.6642,-100.827,10.0,"65 km al SUROESTE de TECPAN, GRO",2022-03-25,09:19:20,revisado
2022-03-25,06:05:44,4.1,15.9712,-98.7138,15.9,"82 km al SUROESTE de PINOTEPA NACIONAL, OAX",2022-03-25,12:05:44,revisado
2022-03-25,08:48:51,4.2,16.0715,-98.4135,3.6,"49 km al SUROESTE de PINOTEPA NACIONAL, OAX",2022-03-25,14:48:51,revisado
2022-03-25,11:59:22,4.0,13.6665,-93.531,15.1,"186 km al SUROESTE de CD HIDALGO, CHIS",2022-03-25,17:59:22,revisado
2022-03-25,12:58:17,4.6,14.5582,-92.7227,27.6,"63 km al OESTE de CD HIDALGO, CHIS",2022-03-25,18:58:17,revisado
2022-03-25,18:25:00,4.3,15.2728,-93.0512,87.5,"25 km al SUROESTE de MAPASTEPEC, CHIS",2022-03-26,00:25:00,revisado
2022-03-26,00:11:46,4.3,15.2695,-94.5363,17.5,"123 km al SUROESTE de TONALA, CHIS",2022-03-26,06:11:46,revisado
2022-03-26,16:41:59,4.0,18.0947,-103.394,9.6,"79 km al SUROESTE de COALCOMAN, MICH",2022-03-26,22:41:59,revisado
2022-03-27,01:04:00,4.1,14.9188,-93.8668,18.5,"110 km al SUROESTE de PIJIJIAPAN, CHIS",2022-03-27,07:04:00,revisado
2022-03-27,06:30:02,4.4,18.8777,-107.48,16.1,"304 km al SUROESTE de PUERTO VALLARTA, JAL",2022-03-27,12:30:02,revisado
2022-03-27,11:26:00,4.0,16.1138,-91.4568,13.2,"60 km al SURESTE de LAS MARGARITAS, CHIS",2022-03-27,17:26:00,revisado
2022-03-27,13:40:16,4.0,16.1445,-95.0178,69.9,"19 km al ESTE de SALINA CRUZ, OAX",2022-03-27,19:40:16,revisado
2022-03-27,23:03:16,4.2,30.1727,-114.032,10.0,"122 km al SURESTE de SAN FELIPE, BC",2022-03-28,05:03:16,revisado
2022-03-28,05:15:04,4.1,30.2807,-113.776,10.0,"117 km al SUR de PUERTO PEÑASCO, SON",2022-03-28,11:15:04,revisado
2022-03-28,12:58:13,4.0,16.7083,-93.9818,139.0,"28 km al OESTE de CINTALAPA, CHIS",2022-03-28,18:58:13,revisado
2022-03-28,19:30:57,4.3,14.1878,-94.3597,16.1,"207 km al SUROESTE de PIJIJIAPAN, CHIS",2022-03-29,01:30:57,revisado
2022-03-28,20:20:23,4.1,14.1385,-93.1058,22.0,"119 km al SUROESTE de CD HIDALGO, CHIS",2022-03-29,02:20:23,revisado
2022-03-28,20:42:10,4.2,27.3597,-111.314,16.1,"74 km al SUROESTE de H GUAYMAS, SON",2022-03-29,02:42:10,revisado
2022-03-28,22:03:31,4.1,16.7577,-94.6107,116.8,"39 km al NORESTE de UNION HIDALGO, OAX",2022-03-29,04:03:31,revisado
2022-03-28,22:25:38,4.1,15.8592,-94.9312,29.4,"46 km al SURESTE de SALINA CRUZ, OAX",2022-03-29,04:25:38,revisado
2022-03-29,07:57:35,4.0,14.0812,-94.0373,16.1,"194 km al SUROESTE de MAPASTEPEC, CHIS",2022-03-29,13:57:35,revisado
2022-03-29,11:13:02,5.6,15.019,-104.738,10.7,"421 km al SUROESTE de LA MIRA, MICH",2022-03-29,17:13:02,revisado
2022-03-29,12:52:52,4.2,15.4768,-93.4897,83.3,"38 km al SUROESTE de PIJIJIAPAN, CHIS",2022-03-29,18:52:52,revisado
2022-03-30,09:23:03,4.1,16.0358,-97.2478,16.6,"20 km al ESTE de RIO GRANDE, OAX",2022-03-30,15:23:03,revisado
2022-03-30,10:00:59,5.3,13.7977,-92.1002,21.0,"98 km al SUR de CD HIDALGO, CHIS",2022-03-30,16:00:59,revisado
2022-03-30,10:49:18,4.0,15.459,-94.7763,17.9,"92 km al SURESTE de SALINA CRUZ, OAX",2022-03-30,16:49:18,revisado
2022-03-30,11:24:50,4.1,15.6318,-95.5168,3.4,"68 km al ESTE de CRUCECITA, OAX",2022-03-30,17:24:50,revisado
2022-03-30,14:59:18,4.0,15.5685,-95.1913,32.4,"68 km al SUR de SALINA CRUZ, OAX",2022-03-30,20:59:18,revisado
2022-03-30,18:09:04,4.0,16.782,-95.0138,5.0,"10 km al SURESTE de MATIAS ROMERO, OAX",2022-03-31,00:09:04,revisado
2022-03-30,21:07:11,4.1,17.4025,-94.6192,153.9,"63 km al SUR de JALTIPAN DE MORELOS, VER",2022-03-31,03:07:11,revisado
2022-03-30,21:12:00,4.0,17.1595,-95.2568,118.8,"39 km al NOROESTE de MATIAS ROMERO, OAX",2022-03-31,03:12:00,revisado
2022-03-30,21:51:52,4.1,19.2575,-108.219,10.0,"347 km al SUROESTE de PUERTO VALLARTA, JAL",2022-03-31,03:51:52,revisado
2022-03-30,23:38:29,4.0,19.3525,-108.1,15.8,"331 km al SUROESTE de PUERTO VALLARTA, JAL",2022-03-31,05:38:29,revisado
2022-03-31,02:42:48,4.0,15.7383,-93.433,82.6,"25 km al OESTE de PIJIJIAPAN, CHIS",2022-03-31,08:42:48,revisado
2022-03-31,03:45:16,4.2,16.156,-97.5843,20.0,"23 km al NOROESTE de RIO GRANDE, OAX",2022-03-31,09:45:16,revisado
2022-03-31,07:22:42,4.2,15.8958,-94.0337,78.9,"37 km al SUROESTE de TONALA, CHIS",2022-03-31,13:22:42,revisado
2022-03-31,15:30:21,4.0,15.9825,-97.6302,16.1,"21 km al OESTE de RIO GRANDE, OAX",2022-03-31,21:30:21,revisado
2022-04-01,01:02:21,4.1,16.7803,-99.7107,3.9,"22 km al SURESTE de ACAPULCO, GRO",2022-04-01,07:02:21,revisado
2022-04-01,01:52:27,4.0,14.8918,-93.2283,40.3,"71 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-01,07:52:27,revisado
2022-04-01,02:30:17,4.0,17.7778,-101.321,39.7,"27 km al NORTE de PETATLAN, GRO",2022-04-01,08:30:17,revisado
2022-04-01,08:53:12,4.2,14.8737,-93.2962,23.3,"76 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-01,14:53:12,revisado
2022-04-02,09:15:00,4.3,14.8872,-93.2458,35.0,"72 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-02,15:15:00,revisado
2022-04-03,03:00:03,4.1,17.3145,-101.56,4.4,"36 km al SUR de ZIHUATANEJO, GRO",2022-04-03,08:00:03,revisado
2022-04-03,03:38:31,4.0,15.6163,-92.5638,146.1,"40 km al NORESTE de MAPASTEPEC, CHIS",2022-04-03,08:38:31,revisado
2022-04-03,04:10:27,4.1,17.3475,-94.6063,150.3,"69 km al SUR de JALTIPAN DE MORELOS, VER",2022-04-03,09:10:27,revisado
2022-04-03,04:14:22,4.1,17.9145,-101.589,33.5,"30 km al NORTE de ZIHUATANEJO, GRO",2022-04-03,09:14:22,revisado
2022-04-03,15:17:41,4.0,16.8403,-95.0563,103.2,"4 km al SUROESTE de MATIAS ROMERO, OAX",2022-04-03,20:17:41,revisado
2022-04-03,16:52:23,4.0,15.037,-93.1027,22.6,"50 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-03,21:52:23,revisado
2022-04-03,18:15:25,4.7,13.5227,-92.7538,9.5,"143 km al SUROESTE de CD HIDALGO, CHIS",2022-04-03,23:15:25,revisado
2022-04-03,22:33:18,4.1,15.5853,-97.4628,13.4,"47 km al SUR de RIO GRANDE, OAX",2022-04-04,03:33:18,revisado
2022-04-04,06:34:07,4.0,14.1955,-93.1515,10.0,"120 km al SUROESTE de CD HIDALGO, CHIS",2022-04-04,11:34:07,revisado
2022-04-04,10:18:16,4.0,17.2743,-95.871,176.5,"73 km al NORESTE de TLACOLULA, OAX",2022-04-04,15:18:16,revisado
2022-04-04,14:36:35,4.2,16.745,-99.759,5.0,"20 km al SURESTE de ACAPULCO, GRO",2022-04-04,19:36:35,revisado
2022-04-04,18:52:18,4.4,27.1748,-111.7,4.6,"59 km al SURESTE de SANTA ROSALIA, BCS",2022-04-04,23:52:18,revisado
2022-04-04,20:46:05,4.0,19.276,-100.965,58.2,"50 km al SURESTE de MORELOS, MICH",2022-04-05,01:46:05,revisado
2022-04-05,00:07:37,4.0,19.4193,-100.744,6.4,"36 km al SUROESTE de CD HIDALGO, MICH",2022-04-05,05:07:37,revisado
2022-04-05,00:27:01,4.4,19.346,-100.699,5.5,"37 km al SUROESTE de H ZITACUARO, MICH",2022-04-05,05:27:01,revisado
2022-04-05,00:37:24,4.0,19.3875,-100.783,9.8,"41 km al SUROESTE de CD HIDALGO, MICH",2022-04-05,05:37:24,revisado
2022-04-05,01:08:02,4.0,19.3357,-100.761,15.6,"44 km al OESTE de H ZITACUARO, MICH",2022-04-05,06:08:02,revisado
2022-04-05,05:38:05,4.0,19.3227,-100.786,13.8,"47 km al SUROESTE de H ZITACUARO, MICH",2022-04-05,10:38:05,revisado
2022-04-05,05:40:14,4.0,14.8702,-92.951,53.3,"60 km al SUROESTE de HUIXTLA, CHIS",2022-04-05,10:40:14,revisado
2022-04-05,06:18:42,4.1,15.4057,-94.7738,16.1,"97 km al SURESTE de SALINA CRUZ, OAX",2022-04-05,11:18:42,revisado
2022-04-05,06:46:57,4.0,16.9865,-94.0478,156.6,"47 km al NOROESTE de CINTALAPA, CHIS",2022-04-05,11:46:57,revisado
2022-04-05,07:04:37,4.0,19.328,-100.779,10.0,"46 km al SUROESTE de H ZITACUARO, MICH",2022-04-05,12:04:37,revisado
2022-04-05,07:51:15,4.1,15.9928,-93.0407,166.2,"36 km al SURESTE de VILLAFLORES, CHIS",2022-04-05,12:51:15,revisado
2022-04-06,00:20:36,4.9,16.5848,-99.26,10.0,"27 km al SURESTE de SAN MARCOS, GRO",2022-04-06,05:20:36,revisado
2022-04-06,02:16:01,4.0,16.5815,-99.2432,10.0,"28 km al SURESTE de SAN MARCOS, GRO",2022-04-06,07:16:01,revisado
2022-04-06,04:54:33,4.1,16.0712,-95.5817,41.8,"43 km al SUROESTE de SALINA CRUZ, OAX",2022-04-06,09:54:33,revisado
2022-04-06,16:34:48,4.0,16.8832,-99.9203,4.5,"3 km al NOROESTE de ACAPULCO, GRO",2022-04-06,21:34:48,revisado
2022-04-06,19:49:59,4.3,14.9093,-93.2868,18.0,"73 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-07,00:49:59,revisado
2022-04-06,20:21:10,4.0,18.0078,-102.142,30.6,"7 km al ESTE de LAS GUACAMAYAS, MICH",2022-04-07,01:21:10,revisado
2022-04-07,02:26:41,4.0,14.9443,-93.2603,53.1,"68 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-07,07:26:41,revisado
2022-04-07,03:48:46,4.2,15.9137,-96.6253,49.9,"25 km al NOROESTE de S PEDRO POCHUTLA, OAX",2022-04-07,08:48:46,revisado
2022-04-07,20:02:05,4.0,15.1437,-94.7063,21.9,"126 km al SURESTE de SALINA CRUZ, OAX",2022-04-08,01:02:05,revisado
2022-04-08,03:18:09,4.1,14.619,-93.6933,24.1,"125 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-08,08:18:09,revisado
2022-04-08,04:53:35,4.0,14.9455,-93.3742,11.4,"75 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-08,09:53:35,revisado
2022-04-08,15:05:26,4.3,17.4927,-94.6243,138.3,"53 km al SUR de JALTIPAN DE MORELOS, VER",2022-04-08,20:05:26,revisado
2022-04-09,05:59:38,4.0,30.5758,-113.999,10.0,"93 km al SUROESTE de PUERTO PEÑASCO, SON",2022-04-09,10:59:38,revisado
2022-04-09,07:34:45,4.1,14.9428,-93.1618,10.6,"62 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-09,12:34:45,revisado
2022-04-09,07:55:05,4.1,15.1052,-92.7767,89.4,"34 km al OESTE de HUIXTLA, CHIS",2022-04-09,12:55:05,revisado
2022-04-09,12:02:22,4.2,14.1522,-93.077,6.0,"115 km al SUROESTE de CD HIDALGO, CHIS",2022-04-09,17:02:22,revisado
2022-04-09,12:50:57,4.0,15.6983,-95.0965,23.8,"55 km al SUR de SALINA CRUZ, OAX",2022-04-09,17:50:57,revisado
2022-04-09,15:07:05,4.1,14.2815,-92.7228,16.1,"76 km al SUROESTE de CD HIDALGO, CHIS",2022-04-09,20:07:05,revisado
2022-04-09,15:22:49,4.1,18.34,-102.998,54.1,"51 km al SURESTE de COALCOMAN, MICH",2022-04-09,20:22:49,revisado
2022-04-09,15:33:29,4.0,15.4262,-94.8228,20.6,"93 km al SURESTE de SALINA CRUZ, OAX",2022-04-09,20:33:29,revisado
2022-04-09,20:32:29,4.2,15.5818,-96.8947,19.3,"36 km al SURESTE de PUERTO ESCONDIDO, OAX",2022-04-10,01:32:29,revisado
2022-04-09,22:18:35,4.0,18.06,-95.5392,119.5,"4 km al NOROESTE de ISLA, VER",2022-04-10,03:18:35,revisado
2022-04-10,00:01:13,4.0,15.6055,-92.3327,193.5,"21 km al SUROESTE de FRONTERA COMALAPA, CHIS",2022-04-10,05:01:13,revisado
2022-04-10,00:06:39,4.8,14.9858,-93.1885,71.8,"60 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-10,05:06:39,revisado
2022-04-10,00:28:50,4.0,14.9422,-93.1768,59.1,"63 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-10,05:28:50,revisado
2022-04-10,00:44:25,4.3,14.9698,-93.1737,68.1,"60 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-10,05:44:25,revisado
2022-04-10,01:09:19,4.0,18.082,-103.455,4.2,"83 km al SUROESTE de COALCOMAN, MICH",2022-04-10,06:09:19,revisado
2022-04-10,01:10:48,4.0,16.0005,-97.6393,16.4,"22 km al OESTE de RIO GRANDE, OAX",2022-04-10,06:10:48,revisado
2022-04-10,01:20:29,4.3,14.9732,-93.1755,59.7,"60 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-10,06:20:29,revisado
2022-04-10,01:38:26,4.2,15.4092,-94.9233,17.0,"90 km al SURESTE de SALINA CRUZ, OAX",2022-04-10,06:38:26,revisado
2022-04-10,02:54:56,4.1,17.2198,-100.64,31.1,"1 km al OESTE de TECPAN, GRO",2022-04-10,07:54:56,revisado
2022-04-10,03:27:38,4.3,15.4182,-96.8497,14.3,"54 km al SURESTE de PUERTO ESCONDIDO, OAX",2022-04-10,08:27:38,revisado
2022-04-10,03:34:49,4.4,15.4315,-96.8455,16.7,"53 km al SURESTE de PUERTO ESCONDIDO, OAX",2022-04-10,08:34:49,revisado
2022-04-10,03:40:06,4.2,15.4105,-96.8672,14.7,"54 km al SURESTE de PUERTO ESCONDIDO, OAX",2022-04-10,08:40:06,revisado
2022-04-10,04:46:10,4.6,15.4463,-96.8467,16.1,"52 km al SURESTE de PUERTO ESCONDIDO, OAX",2022-04-10,09:46:10,revisado
2022-04-10,04:50:35,4.0,15.4553,-96.8292,15.2,"50 km al SUROESTE de S PEDRO POCHUTLA, OAX",2022-04-10,09:50:35,revisado
2022-04-10,04:58:12,4.4,15.4197,-96.8193,12.3,"52 km al SUROESTE de S PEDRO POCHUTLA, OAX",2022-04-10,09:58:12,revisado
2022-04-10,09:52:36,4.1,15.3967,-96.7533,14.3,"49 km al SUROESTE de S PEDRO POCHUTLA, OAX",2022-04-10,14:52:36,revisado
2022-04-10,10:46:51,4.1,15.5073,-96.8183,12.2,"46 km al SUROESTE de S PEDRO POCHUTLA, OAX",2022-04-10,15:46:51,revisado
2022-04-10,13:14:50,4.1,15.3863,-96.8693,17.1,"57 km al SURESTE de PUERTO ESCONDIDO, OAX",2022-04-10,18:14:50,revisado
2022-04-10,13:41:46,4.1,15.4233,-96.8222,14.9,"52 km al SUROESTE de S PEDRO POCHUTLA, OAX",2022-04-10,18:41:46,revisado
2022-04-10,13:51:55,4.2,19.7995,-108.948,10.0,"356 km al SURESTE de CABO SAN LUCAS, BCS",2022-04-10,18:51:55,revisado
2022-04-10,13:57:10,4.0,15.3713,-96.8492,13.3,"58 km al SUROESTE de S PEDRO POCHUTLA, OAX",2022-04-10,18:57:10,revisado
2022-04-10,22:30:13,4.1,14.4698,-93.1225,72.0,"102 km al SUROESTE de HUIXTLA, CHIS",2022-04-11,03:30:13,revisado
2022-04-10,22:43:04,4.1,14.3747,-93.1758,19.8,"114 km al SUROESTE de HUIXTLA, CHIS",2022-04-11,03:43:04,revisado
2022-04-10,23:17:16,4.0,14.0573,-93.114,18.1,"124 km al SUROESTE de CD HIDALGO, CHIS",2022-04-11,04:17:16,revisado
2022-04-10,23:32:50,4.1,17.3058,-94.9907,131.6,"48 km al NORTE de MATIAS ROMERO, OAX",2022-04-11,04:32:50,revisado
2022-04-11,00:20:20,4.1,14.5177,-93.743,16.9,"137 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-11,05:20:20,revisado
2022-04-11,02:39:09,4.1,15.2738,-93.2805,78.3,"46 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-11,07:39:09,revisado
2022-04-11,02:41:44,4.0,25.1495,-102.163,5.0,"32 km al SUR de PARRAS DE LA FUENTE, COAH",2022-04-11,07:41:44,revisado
2022-04-11,03:04:20,4.3,14.9018,-93.2443,37.6,"71 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-11,08:04:20,revisado
2022-04-11,03:16:42,4.1,15.3413,-96.8505,16.5,"61 km al SUROESTE de S PEDRO POCHUTLA, OAX",2022-04-11,08:16:42,revisado
2022-04-11,04:06:49,4.0,19.3395,-100.663,3.0,"34 km al SUROESTE de H ZITACUARO, MICH",2022-04-11,09:06:49,revisado
2022-04-11,06:23:49,4.2,15.4398,-94.9728,5.0,"86 km al SURESTE de SALINA CRUZ, OAX",2022-04-11,11:23:49,revisado
2022-04-11,06:33:50,4.0,23.8388,-108.648,16.1,"138 km al NORESTE de SAN JOSE DEL CABO, BCS",2022-04-11,11:33:50,revisado
2022-04-11,06:37:49,4.7,23.7465,-108.471,10.0,"129 km al SUROESTE de ELDORADO, SIN",2022-04-11,11:37:49,revisado
2022-04-11,06:48:55,4.2,23.8065,-109.06,10.0,"106 km al NORESTE de SAN JOSE DEL CABO, BCS",2022-04-11,11:48:55,revisado
2022-04-11,09:31:46,4.0,16.8918,-98.5158,34.5,"26 km al NOROESTE de OMETEPEC, GRO",2022-04-11,14:31:46,revisado
2022-04-11,14:55:10,4.2,30.1707,-113.803,6.7,"130 km al SUR de PUERTO PEÑASCO, SON",2022-04-11,19:55:10,revisado
2022-04-11,18:52:03,4.1,27.8005,-112.074,14.9,"55 km al NORESTE de SANTA ROSALIA, BCS",2022-04-11,23:52:03,revisado
2022-04-11,19:18:23,4.0,17.281,-100.416,48.0,"8 km al NORTE de ATOYAC DE ALVAREZ, GRO",2022-04-12,00:18:23,revisado
2022-04-12,02:23:20,4.2,17.1128,-100.739,19.0,"17 km al SUROESTE de TECPAN, GRO",2022-04-12,07:23:20,revisado
2022-04-12,07:10:05,4.0,30.6778,-114.192,10.0,"73 km al SURESTE de SAN FELIPE, BC",2022-04-12,12:10:05,revisado
2022-04-12,11:21:25,4.0,15.6027,-92.4543,233.4,"34 km al OESTE de FRONTERA COMALAPA, CHIS",2022-04-12,16:21:25,revisado
2022-04-12,15:09:54,4.0,17.1588,-95.1232,123.8,"33 km al NOROESTE de MATIAS ROMERO, OAX",2022-04-12,20:09:54,revisado
2022-04-12,21:41:32,4.2,14.2133,-92.7737,16.1,"85 km al SUROESTE de CD HIDALGO, CHIS",2022-04-13,02:41:32,revisado
2022-04-13,04:35:52,4.2,16.4082,-98.3077,29.1,"28 km al NOROESTE de PINOTEPA NACIONAL, OAX",2022-04-13,09:35:52,revisado
2022-04-13,06:39:08,4.2,17.4675,-94.8898,138.2,"46 km al SUR de SAYULA DE ALEMAN, VER",2022-04-13,11:39:08,revisado
2022-04-13,09:44:55,4.0,16.5307,-100.528,15.6,"71 km al SUROESTE de COYUCA DE BENITEZ, GRO",2022-04-13,14:44:55,revisado
2022-04-13,13:47:07,4.3,15.4277,-96.5128,18.4,"35 km al SUR de S PEDRO POCHUTLA, OAX",2022-04-13,18:47:07,revisado
2022-04-13,13:56:29,4.2,15.427,-96.546,15.6,"36 km al SUR de S PEDRO POCHUTLA, OAX",2022-04-13,18:56:29,revisado
2022-04-13,17:56:33,4.0,13.908,-92.193,23.9,"85 km al SUR de CD HIDALGO, CHIS",2022-04-13,22:56:33,revisado
2022-04-13,20:05:25,4.0,14.4925,-93.0268,24.8,"94 km al SUROESTE de HUIXTLA, CHIS",2022-04-14,01:05:25,revisado
2022-04-13,20:51:54,4.1,23.2882,-109.918,5.0,"33 km al NOROESTE de SAN JOSE DEL CABO, BCS",2022-04-14,01:51:54,revisado
2022-04-14,02:53:20,4.0,18.9155,-107.346,5.0,"290 km al SUROESTE de PUERTO VALLARTA, JAL",2022-04-14,07:53:20,revisado
2022-04-14,05:06:08,4.1,14.9403,-93.2402,55.1,"67 km al SUROESTE de MAPASTEPEC, CHIS",2022-04-14,10:06:08,revisado
2022-04-14,08:54:55,4.0,14.4583,-94.7527,22.2,"196 km al SUR de SALINA CRUZ, OAX",2022-04-14,13:54:55,revisado
2022-04-14,11:57:44,4.1,16.0463,-97.1752,20.6,"23 km al NOROESTE de PUERTO ESCONDIDO, OAX",2022-04-14,16:57:44,revisado
2022-04-14,19:32:22,4.1,13.7375,-93.2523,3.7,"158 km al SUROESTE de CD HIDALGO, CHIS",2022-04-15,00:32:22,revisado
2022-04-14,23:30:55,4.5,31.9478,-117.055,22.0,"43 km al OESTE de ENSENADA, BC",2022-04-15,04:30:55,revisado
2022-04-15,01:16:03,4.0,14.1227,-93.1117,6.5,"120 km al SUROESTE de CD HIDALGO, CHIS",2022-04-15,06:16:03,revisado
