time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-06-26T02:29:20.890Z,19.411,-155.274666666667,-0.14,3.01,ml,22,43,,0.19,hv,hv70321461,2023-06-01T02:01:01.630Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.22,0.108958928617821,7,reviewed,hv,hv
2018-06-26T02:48:26.660Z,19.4141667,-155.2855,0.69,3.19,ml,24,68,0.003721,0.09,hv,hv70321511,2022-08-08T05:15:43.775Z,"6 km WSW of Volcano, Hawaii",earthquake,0.15,0.12,0.184,41,reviewed,hv,hv
2018-06-26T02:49:59.770Z,19.3951667,-155.2753333,0.65,3.76,ml,40,41,0.001608,0.18,hv,hv70321521,2018-09-21T16:25:51.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.17,0.157,13,reviewed,hv,hv
2018-06-26T02:53:57.880Z,19.4011667,-155.2743333,1.5,3.15,ml,30,38,0.005805,0.09,hv,hv70321531,2018-09-21T16:25:50.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.16,0.235,21,reviewed,hv,hv
2018-06-26T03:02:44.720Z,19.4115,-155.283,0.72,5.2,mw,38,24,0.006217,0.1,hv,hv70321551,2022-05-03T19:20:10.010Z,"6 km SW of Volcano, Hawaii",volcanic eruption,0.14,0.1,,47,reviewed,hv,hv
2018-06-26T09:03:13.270Z,19.202,-155.4511667,-0.23,3.6,ml,27,119,0.02008,0.15,hv,hv70322656,2018-09-21T16:25:50.040Z,"2 km E of P?hala, Hawaii",earthquake,0.33,0.37,0.139,11,reviewed,hv,hv
2018-06-26T10:34:15.160Z,19.5231666666667,-155.203,0.59,3.02,ml,17,299,,0.32,hv,hv70322966,2023-06-01T19:41:09.140Z,"9 km NNE of Volcano, Hawaii",earthquake,8.83,5.28,0.162701665097521,11,reviewed,hv,hv
2018-06-26T11:17:11.680Z,19.1455002,-155.241333,11.88,3.21,ml,14,278,0.1625,0.37,hv,hv70323111,2018-06-26T11:23:15.330Z,"25 km ESE of P?hala, Hawaii",earthquake,3.15,1.28,0.51,16,automatic,hv,hv
2018-06-26T11:19:01.890Z,19.4005,-155.2755,1.16,3.26,ml,24,50,0.005398,0.08,hv,hv70323126,2019-10-21T22:54:58.490Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.2,0.051,11,reviewed,hv,hv
2018-06-26T11:40:07.920Z,19.4078333,-155.2796667,0.31,3.65,ml,28,40,0.01063,0.09,hv,hv70323196,2019-02-28T03:09:57.438Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.13,0.159,13,reviewed,hv,hv
2018-06-26T14:07:53.590Z,19.4151666666667,-155.272666666667,0.89,3,ml,36,48,,0.09,hv,hv70323766,2022-05-12T21:06:13.800Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.11,0.227272719288168,13,reviewed,hv,hv
2018-06-26T14:45:16.200Z,19.4005,-155.267833333333,0.41,3.04,ml,24,60,,0.14,hv,hv70323901,2023-06-02T01:24:39.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.17,0.243019190549588,15,reviewed,hv,hv
2018-06-26T15:32:33.980Z,19.3985,-155.270333333333,0.19,3.11,ml,31,53,,0.12,hv,hv70324076,2022-06-17T20:11:17.920Z,"Island of Hawaii, Hawaii",earthquake,0.15,0.16,0.228588761950991,14,reviewed,hv,hv
2018-06-26T15:33:36.700Z,19.3965,-155.274,0.09,3.3,ml,41,37,0.001175,0.11,hv,hv70324081,2018-09-21T16:25:50.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.1,0.08,0.233,39,reviewed,hv,hv
2018-06-26T15:34:12.610Z,19.4158333,-155.2783333,0.06,3.87,ml,26,45,0.005736,0.13,hv,hv70324091,2018-09-21T16:25:50.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.12,0.13,0.108,9,reviewed,hv,hv
2018-06-26T15:36:28.650Z,19.4195,-155.272333333333,0.39,3.28,ml,23,42,,0.13,hv,hv70324096,2023-06-02T21:45:41.790Z,"4 km WSW of Volcano, Hawaii",earthquake,0.16,0.14,0.307204742584334,19,reviewed,hv,hv
2018-06-26T17:14:48.890Z,19.3955,-155.277833333333,1.04,3.02,ml,23,45,,0.13,hv,hv70324451,2023-06-03T01:56:40.680Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.14,0.0725214558936846,11,reviewed,hv,hv
2018-06-26T17:22:18.890Z,19.4146667,-155.2788333,1.31,3.67,ml,14,63,0.005793,0.11,hv,hv70324486,2018-09-21T16:25:50.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.27,0.23,0.139,9,reviewed,hv,hv
2018-06-26T17:55:51.040Z,19.4016667,-155.2656667,0.2,3.22,ml,26,66,0.003424,0.1,hv,hv70324591,2019-10-21T23:22:25.330Z,"Island of Hawaii, Hawaii",earthquake,0.12,0.12,0.134,11,reviewed,hv,hv
2018-06-26T17:56:44.740Z,19.3958333333333,-155.271,0.31,3.16,ml,24,62,,0.18,hv,hv70324596,2023-06-05T01:26:48.490Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.17,0.178023189108166,13,reviewed,hv,hv
2018-06-26T18:34:05.950Z,19.3986666666667,-155.270333333333,0.45,3.07,ml,26,56,,0.07,hv,hv70324716,2022-06-17T20:32:57.010Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.17,0.231199857415821,19,reviewed,hv,hv
2018-06-26T18:38:09.680Z,19.422,-155.242666666667,-0.68,3.13,ml,22,141,,0.17,hv,hv70324741,2023-06-05T17:37:50.330Z,"Island of Hawaii, Hawaii",earthquake,0.2,0.25,0.0992797054403811,6,reviewed,hv,hv
2018-06-26T19:03:29.540Z,19.3773333333333,-155.279,0.49,3.21,ml,22,48,,0.26,hv,hv70324831,2023-06-05T19:11:30.260Z,"8 km SSW of Volcano, Hawaii",earthquake,0.23,0.29,0.162695642157525,8,reviewed,hv,hv
2018-06-26T19:07:35.280Z,19.399,-155.2755,1.14,3.24,ml,24,47,,0.11,hv,hv70324866,2023-06-05T19:29:42.380Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.18,0.113191974682336,14,reviewed,hv,hv
2018-06-26T19:11:54.380Z,19.4086667,-155.2798333,0.61,3.16,ml,11,86,0.009812,0.07,hv,hv70324876,2018-09-21T16:25:50.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.23,0.3,0.116,8,reviewed,hv,hv
2018-06-26T19:12:34.440Z,19.4101667,-155.2628333,0.37,3.31,ml,20,48,0.003382,0.07,hv,hv70324881,2018-09-21T16:25:50.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.16,0.16,0.262,12,reviewed,hv,hv
2018-06-26T19:31:02.130Z,19.3976666666667,-155.260166666667,0.65,3.53,ml,26,90,,0.17,hv,hv70324956,2023-06-05T23:53:28.000Z,"5 km SSW of Volcano, Hawaii",earthquake,0.17,0.18,0.16894863465186,9,reviewed,hv,hv
2018-06-26T20:13:51.480Z,19.3981666666667,-155.276,0.93,3.35,ml,19,65,,0.14,hv,hv70325106,2023-06-06T00:37:35.370Z,"",earthquake,0.19,0.24,0.0601960446838681,13,reviewed,hv,hv
2018-06-26T20:22:06.860Z,19.3983333,-155.2736667,0.39,3.61,md,24,52,0.00295,0.08,hv,hv70325141,2018-09-21T16:25:50.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.18,0.098,7,reviewed,hv,hv
2018-06-26T20:22:41.220Z,19.4181667,-155.2775,0.74,3.36,md,18,77,0.006247,0.07,hv,hv70325441,2018-09-21T16:25:50.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.18,0.021,3,reviewed,hv,hv
2018-06-26T21:29:23.060Z,19.4101658,-155.2611694,-0.09,3.27,ml,22,64,0.002267,0.27,hv,hv70325406,2018-06-26T21:35:04.120Z,"4 km SW of Volcano, Hawaii",earthquake,0.2,0.2,1.96,25,automatic,hv,hv
2018-06-26T21:29:49.980Z,19.4026667,-155.2663333,0.35,3.03,md,22,65,0.01002,0.06,hv,hv70325411,2018-09-21T16:25:50.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.21,0.23,7,reviewed,hv,hv
2018-06-26T21:55:25.310Z,19.4163333,-155.278,0.71,3.83,ml,23,56,0.005904,0.08,hv,hv70325486,2018-09-21T16:25:50.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.15,0.112,10,reviewed,hv,hv
2018-06-26T22:25:43.390Z,19.3991666666667,-155.276666666667,1.12,3.18,ml,25,45,,0.1,hv,hv70325586,2023-06-06T18:57:45.560Z,"Island of Hawaii, Hawaii",earthquake,0.14,0.16,0.0984808047657115,17,reviewed,hv,hv
2018-06-26T22:46:20.330Z,19.4166667,-155.2763333,0.76,3.59,ml,19,45,0.007394,0.06,hv,hv70325666,2018-09-21T16:25:50.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.17,0.143,8,reviewed,hv,hv
2018-06-26T22:48:55.760Z,19.4141666666667,-155.274833333333,0.41,3.3,ml,23,42,,0.1,hv,hv70325681,2022-06-29T02:02:21.260Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.15,0.127864231028528,8,reviewed,hv,hv
2018-06-26T22:53:20.520Z,19.4363333333333,-155.305,-1.16,3.13,ml,23,94,,0.32,hv,hv70325696,2023-06-08T00:45:49.940Z,"7 km W of Volcano, Hawaii",earthquake,0.27,0.42,0.121443876957095,11,reviewed,hv,hv
2018-06-26T22:56:33.130Z,19.4003333,-155.2733333,0.44,3.71,ml,23,49,0.004948,0.06,hv,hv70325716,2018-09-21T16:25:50.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.17,11,reviewed,hv,hv
2018-06-26T22:58:22.790Z,19.4031666666667,-155.276666666667,1.34,3.26,ml,27,50,,0.09,hv,hv70325721,2022-07-14T00:27:53.510Z,"6 km SW of Volcano, Hawaii",earthquake,0.2,0.15,0.130167342846261,15,reviewed,hv,hv
2018-06-26T23:25:31.360Z,19.4121666666667,-155.276333333333,1.01,3.21,ml,21,48,,0.11,hv,hv70325791,2023-06-07T20:41:17.960Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.16,0.202756338224294,7,reviewed,hv,hv
2018-06-26T23:48:40.760Z,19.4163333,-155.277,0.99,3.68,ml,20,50,0.006827,0.08,hv,hv70325881,2018-09-21T16:25:50.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.14,0.232,9,reviewed,hv,hv
2018-06-26T23:50:26.230Z,19.3971667,-155.269,0.26,3.27,ml,20,65,0.002999,0.12,hv,hv70325886,2018-09-21T16:25:50.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.2,0.15,0.161,8,reviewed,hv,hv
2018-06-26T23:52:16.530Z,19.4096666666667,-155.282166666667,0.51,3.01,ml,29,47,,0.12,hv,hv70325891,2023-06-08T00:38:57.530Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.221424991575702,15,reviewed,hv,hv
2018-06-27T00:16:29.330Z,19.3986667,-155.2761667,1.51,3.43,ml,33,40,0.004055,0.09,hv,hv70325981,2019-02-26T23:52:16.670Z,"6 km SW of Volcano, Hawaii",earthquake,0.22,0.15,0.123,11,reviewed,hv,hv
2018-06-27T00:17:26.690Z,19.413,-155.268666666667,0.81,3.46,ml,28,58,,0.09,hv,hv70325986,2022-04-13T00:57:27.110Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.198075095728016,14,reviewed,hv,hv
2018-06-27T00:41:06.990Z,19.3988333,-155.268,0.48,3.22,ml,24,65,0.001949,0.11,hv,hv70326066,2019-10-22T00:44:21.470Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.225,13,reviewed,hv,hv
2018-06-27T00:42:41.360Z,19.4231666666667,-155.249166666667,-0.26,3.29,ml,14,180,,0.16,hv,hv70326071,2023-06-08T18:14:44.220Z,"2 km SW of Volcano, Hawaii",earthquake,0.22,0.19,0.139792955727589,10,reviewed,hv,hv
2018-06-27T01:18:12.690Z,19.3968333333333,-155.277333333333,1.28,3.44,ml,25,40,,0.11,hv,hv70326206,2023-06-08T19:53:36.710Z,"",earthquake,0.15,0.16,0.0861468253250459,18,reviewed,hv,hv
2018-06-27T01:27:47.510Z,19.397,-155.2693333,0.31,3.89,ml,33,40,0.003352,0.11,hv,hv70326236,2018-09-21T16:25:51.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.17,0.149,8,reviewed,hv,hv
2018-06-27T01:29:39.820Z,19.4023333333333,-155.290666666667,0.44,3.6,ml,17,59,,0.13,hv,hv70326246,2022-03-28T22:31:45.710Z,"7 km SW of Volcano, Hawaii",earthquake,0.21,0.18,0.174271482102029,11,reviewed,hv,hv
2018-06-27T01:30:37.180Z,19.4108333,-155.2843333,0.33,3.31,ml,39,25,0.006797,0.11,hv,hv70326251,2019-04-06T01:12:58.160Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.22,14,reviewed,hv,hv
2018-06-27T02:33:27.200Z,19.4143333333333,-155.2755,0.73,3.04,ml,41,36,,0.1,hv,hv70326461,2022-05-17T23:02:47.240Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.11,0.172958783264495,43,reviewed,hv,hv
2018-06-27T03:34:54.180Z,19.4208336,-155.2701721,1.29,3.27,ml,50,37,0.006641,0.36,hv,hv70326701,2018-09-21T16:25:51.040Z,"4 km WSW of Volcano, Hawaii",earthquake,0.32,0.21,3.34,36,automatic,hv,hv
2018-06-27T03:37:50.570Z,19.4121667,-155.2853333,0.57,3.15,ml,23,62,0.00559,0.07,hv,hv70326706,2019-10-22T00:13:40.770Z,"6 km WSW of Volcano, Hawaii",earthquake,0.14,0.14,0.225,16,reviewed,hv,hv
2018-06-27T03:52:43.260Z,19.4038333333333,-155.272,-0.73,3.09,md,22,43,,0.17,hv,hv70326741,2023-06-09T19:51:01.620Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.21,0.0965742052516656,4,reviewed,hv,hv
2018-06-27T04:28:03.380Z,19.4408333333333,-155.268,0.63,3.06,ml,21,131,,0.2,hv,hv70326876,2023-06-09T20:48:19.950Z,"3 km W of Volcano, Hawaii",earthquake,0.27,0.23,0.183219027941858,10,reviewed,hv,hv
2018-06-27T04:50:46.340Z,19.1918333,-155.449,3.39,3.41,ml,25,128,0.02341,0.16,hv,hv70326961,2022-08-08T05:18:49.877Z,"3 km ESE of P?hala, Hawaii",earthquake,0.54,0.9,0.086,11,reviewed,hv,hv
2018-06-27T04:51:04.840Z,19.416,-155.275166666667,1.13,3.1,ml,14,68,,0.09,hv,hv70326966,2022-04-22T00:44:37.790Z,"5 km SW of Volcano, Hawaii",earthquake,0.23,0.28,0.100246402271756,18,reviewed,hv,hv
2018-06-27T05:11:10.580Z,19.417,-155.2755,0.13,3.52,ml,21,39,0.007966,0.1,hv,hv70327051,2018-09-21T16:25:51.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.13,0.16,0.145,13,reviewed,hv,hv
2018-06-27T05:26:48.220Z,19.416,-155.276,0.79,3.02,ml,23,44,,0.12,hv,hv70327106,2023-06-10T02:52:14.370Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.299607861590681,20,reviewed,hv,hv
2018-06-27T05:54:08.130Z,19.4118333,-155.2748333,0.46,3.51,ml,16,77,0.01049,0.09,hv,hv70327211,2018-09-21T16:25:51.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.23,0.2,0.196,7,reviewed,hv,hv
2018-06-27T06:01:24.650Z,19.4115,-155.26,0.4,3.47,ml,22,82,,0.14,hv,hv70327231,2023-06-12T19:57:24.000Z,"4 km SW of Volcano, Hawaii",earthquake,0.18,0.21,0.157432546783219,16,reviewed,hv,hv
2018-06-27T06:03:06.530Z,19.4175,-155.2823333,0.25,3.04,ml,24,60,0.001672,0.11,hv,hv70327236,2019-07-10T01:18:19.350Z,"5 km WSW of Volcano, Hawaii",earthquake,0.13,0.09,0.245,11,reviewed,hv,hv
2018-06-27T06:03:26.570Z,19.4168333,-155.276,0.68,3.17,ml,25,43,0.007686,0.1,hv,hv70327241,2019-10-18T01:10:13.640Z,"5 km WSW of Volcano, Hawaii",earthquake,0.13,0.1,0.18,42,reviewed,hv,hv
2018-06-27T06:37:43.100Z,19.4156666666667,-155.275,0.5,3.2,ml,30,38,,0.1,hv,hv70327341,2022-05-05T00:37:28.900Z,"Island of Hawaii, Hawaii",earthquake,0.13,0.1,0.158568182189316,13,reviewed,hv,hv
2018-06-27T06:51:43.060Z,19.3983333333333,-155.276,0.9,3.5,md,20,45,,0.09,hv,hv70327366,2023-06-13T00:02:37.110Z,"6 km SW of Volcano, Hawaii",earthquake,0.2,0.3,0.0653818215941815,3,reviewed,hv,hv
2018-06-27T07:03:34.610Z,19.4006666666667,-155.2765,1.16,3.1,ml,24,43,,0.1,hv,hv70327411,2023-06-13T00:27:11.540Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.15,0.152481718223037,17,reviewed,hv,hv
2018-06-27T07:07:26.260Z,19.4275,-155.255,0.61,3.05,ml,24,139,,0.21,hv,hv70327431,2023-06-13T00:59:09.830Z,"Island of Hawaii, Hawaii",earthquake,0.27,0.18,0.137418494278867,9,reviewed,hv,hv
2018-06-27T07:51:25.250Z,19.4111667,-155.269,0.65,3,ml,24,51,0.008659,0.09,hv,hv70327576,2019-10-18T01:15:19.910Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.13,0.19,28,reviewed,hv,hv
2018-06-27T07:53:33.800Z,19.4101666666667,-155.282833333333,0.38,3.22,ml,32,27,,0.1,hv,hv70327586,2022-04-06T03:40:18.010Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.12,0.234713731930776,15,reviewed,hv,hv
2018-06-27T07:55:57.950Z,19.3991666666667,-155.276333333333,1.31,3.07,ml,30,40,,0.11,hv,hv70327601,2023-06-13T02:34:58.330Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.109184469943617,18,reviewed,hv,hv
2018-06-27T08:03:50.080Z,19.4156666666667,-155.286833333333,-0.07,3.16,ml,32,42,,0.1,hv,hv70327646,2022-04-28T23:12:06.580Z,"Island of Hawaii, Hawaii",earthquake,0.12,0.09,0.107136120917069,10,reviewed,hv,hv
2018-06-27T08:11:14.730Z,19.4026667,-155.2666667,0.16,3.44,ml,17,70,0.004442,0.06,hv,hv70327671,2018-09-21T16:25:51.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.18,0.121,9,reviewed,hv,hv
2018-06-27T08:11:28.400Z,19.3993333,-155.273,0.19,3.71,ml,20,52,0.003991,0.09,hv,hv70327676,2018-09-21T16:25:51.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.17,0.225,5,reviewed,hv,hv
2018-06-27T08:33:10.720Z,19.4218333,-155.2895,-0.21,3.78,ml,20,71,0.001787,0.11,hv,hv70327761,2018-09-21T16:25:51.040Z,"6 km WSW of Volcano, Hawaii",earthquake,0.2,0.15,0.249,8,reviewed,hv,hv
2018-06-27T08:40:40.310Z,19.4105,-155.28,0.53,5.3,mw,37,33,0.008106,0.1,hv,hv70327791,2022-05-03T19:20:16.085Z,"Island of Hawaii, Hawaii",volcanic eruption,0.13,0.1,,5,reviewed,hv,hv
2018-06-27T15:01:31.150Z,19.4083333,-155.2716667,0.69,3.66,ml,22,38,0.01136,0.07,hv,hv70328986,2018-09-21T16:25:51.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.161,12,reviewed,hv,hv
2018-06-27T21:13:52.720Z,19.4103333333333,-155.270333333333,0.02,3,ml,22,44,,0.18,hv,hv70330251,2023-06-13T23:37:05.030Z,"Island of Hawaii, Hawaii",earthquake,0.16,0.22,0.175906828293455,15,reviewed,hv,hv
2018-06-27T22:28:45.870Z,19.4,-155.275,1.07,3.2,ml,24,47,,0.1,hv,hv70330511,2022-07-25T23:49:06.260Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.1121126013532,19,reviewed,hv,hv
2018-06-27T23:08:47.490Z,19.4169998,-155.2584991,1.53,3.02,ml,11,133,0.005057,0.2,hv,hv70330651,2018-06-27T23:39:00.420Z,"3 km SW of Volcano, Hawaii",earthquake,0.46,0.38,2.89,32,automatic,hv,hv
2018-06-27T23:14:23.440Z,19.4138333333333,-155.286,0.93,3.07,ml,21,68,,0.3,hv,hv70330671,2023-06-14T01:31:35.770Z,"Island of Hawaii, Hawaii",earthquake,0.26,0.21,0.0807776992704605,9,reviewed,hv,hv
2018-06-27T23:56:45.200Z,19.4161667,-155.2788333,0.72,3.92,ml,22,56,0.005186,0.1,hv,hv70330806,2018-09-21T16:25:51.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.14,0.12,10,reviewed,hv,hv
2018-06-28T00:56:20.210Z,19.4096667,-155.274,0.32,3.29,ml,25,42,0.01241,0.1,hv,hv70330996,2018-09-21T16:25:51.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.15,0.261,19,reviewed,hv,hv
2018-06-28T01:14:21.940Z,19.4351666666667,-155.249333333333,-1.11,3.02,ml,22,157,,0.35,hv,hv70331031,2023-06-14T20:58:43.360Z,"Island of Hawaii, Hawaii",earthquake,0.28,0.3,0.188859072237146,10,reviewed,hv,hv
2018-06-28T01:50:31.160Z,19.4146667,-155.277,0.86,3.06,md,24,50,0.007331,0.08,hv,hv70331161,2018-09-21T16:25:51.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.14,0.098,7,reviewed,hv,hv
2018-06-28T01:55:23.190Z,19.3848333333333,-155.288833333333,1.12,3.19,ml,20,47,,0.24,hv,hv70331181,2023-06-14T22:50:09.740Z,"",earthquake,0.3,0.18,0.226542633739289,11,reviewed,hv,hv
2018-06-28T03:02:20.240Z,19.399,-155.260833333333,0.22,3.05,ml,23,92,,0.2,hv,hv70331391,2023-06-15T01:38:54.670Z,"5 km SSW of Volcano, Hawaii",earthquake,0.19,0.21,0.179745314293767,12,reviewed,hv,hv
2018-06-28T04:01:19.090Z,19.3911666666667,-155.2595,0.08,3.62,ml,24,92,,0.16,hv,hv70331626,2023-06-15T19:48:59.230Z,"6 km SSW of Volcano, Hawaii",earthquake,0.14,0.15,0.111245362723715,8,reviewed,hv,hv
2018-06-28T04:02:20.190Z,19.3985,-155.2738333,0.62,3.72,ml,24,48,0.003121,0.06,hv,hv70331631,2018-09-21T16:25:52.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.16,0.265,12,reviewed,hv,hv
2018-06-28T04:02:47.400Z,19.4186667,-155.2791667,0.42,4.03,ml,25,51,0.004759,0.09,hv,hv70331641,2018-09-21T16:25:52.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.14,0.11,0.072,5,reviewed,hv,hv
2018-06-28T04:13:07.010Z,19.4068333333333,-155.260833333333,0.48,3.14,ml,22,89,,0.18,hv,hv70331676,2023-06-15T20:25:42.140Z,"4 km SW of Volcano, Hawaii",earthquake,0.19,0.2,0.0701633239636186,6,reviewed,hv,hv
2018-06-28T04:14:09.970Z,19.4448333333333,-155.381666666667,3.46,3.05,ml,17,318,,0.31,hv,hv70331681,2023-06-15T20:31:49.420Z,"15 km W of Volcano, Hawaii",earthquake,1.71,31.61,0.257668346421006,11,reviewed,hv,hv
2018-06-28T04:38:14.000Z,19.3996666666667,-155.276,1.18,3.09,ml,26,42,,0.08,hv,hv70331766,2022-07-14T20:48:03.550Z,"Island of Hawaii, Hawaii",earthquake,0.17,0.18,0.0843812133750066,14,reviewed,hv,hv
2018-06-28T05:24:07.810Z,19.41,-155.263666666667,0.51,3.25,ml,23,48,,0.08,hv,hv70331951,2022-05-06T21:17:58.150Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.15,0.17462607800702,13,reviewed,hv,hv
2018-06-28T05:26:55.860Z,19.3988333333333,-155.2635,0.07,3.3,ml,27,78,,0.15,hv,hv70331961,2023-06-16T00:49:37.370Z,"5 km SSW of Volcano, Hawaii",earthquake,0.16,0.12,0.13939086431662,10,reviewed,hv,hv
2018-06-28T05:43:05.300Z,19.4166667,-155.2751667,1.01,3,ml,25,38,0.008367,0.07,hv,hv70332001,2018-09-21T16:25:52.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.15,0.09,0.12,17,reviewed,hv,hv
2018-06-28T06:03:24.920Z,19.3968333333333,-155.278833333333,2.08,3.01,ml,23,45,,0.22,hv,hv70332091,2023-06-16T05:30:41.130Z,"6 km SW of Volcano, Hawaii",earthquake,0.23,0.23,0.105544949085146,5,reviewed,hv,hv
2018-06-28T06:11:24.260Z,19.3996666666667,-155.274666666667,1.14,3.05,ml,34,44,,0.1,hv,hv70332121,2022-07-14T23:18:25.930Z,"6 km SW of Volcano, Hawaii",earthquake,0.19,0.14,0.119996918967681,18,reviewed,hv,hv
2018-06-28T06:11:58.780Z,19.4155,-155.2666667,-0.12,3.29,ml,15,81,0.007252,0.07,hv,hv70332126,2018-09-21T16:25:52.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.16,0.18,0.139,9,reviewed,hv,hv
2018-06-28T06:27:18.650Z,19.4113333,-155.2831667,0.4,3.3,ml,25,57,0.006357,0.07,hv,hv70332166,2018-09-21T16:25:52.040Z,"Island of Hawaii, Hawaii",earthquake,0.13,0.12,0.124,13,reviewed,hv,hv
2018-06-28T06:39:56.930Z,19.4195,-155.2711667,0.42,3.34,ml,29,46,0.008002,0.13,hv,hv70332206,2020-05-02T22:22:44.980Z,"4 km WSW of Volcano, Hawaii",earthquake,0.13,0.09,0.177,15,reviewed,hv,hv
2018-06-28T06:46:31.270Z,19.398,-155.2663333,0.09,3.11,ml,26,48,0.0003726,0.13,hv,hv70332231,2019-04-06T01:38:24.930Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.14,0.202,9,reviewed,hv,hv
2018-06-28T07:15:24.850Z,19.3988333333333,-155.2755,1.2,3.07,ml,31,40,,0.1,hv,hv70332346,2022-07-13T21:02:49.460Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.13,0.0947107284397626,14,reviewed,hv,hv
2018-06-28T07:16:09.550Z,19.41,-155.2735,0.9,3.04,ml,23,41,,0.1,hv,hv70332351,2022-04-20T20:03:40.610Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.15884086534435,10,reviewed,hv,hv
2018-06-28T07:36:30.250Z,19.3975,-155.2718333,0.12,3.07,ml,30,45,0.002723,0.1,hv,hv70332416,2018-09-21T16:25:52.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.12,0.11,0.123,24,reviewed,hv,hv
2018-06-28T07:42:52.260Z,19.3806666666667,-155.252,0.05,3.16,ml,27,70,,0.1,hv,hv70332431,2022-06-24T02:57:32.480Z,"7 km SSW of Volcano, Hawaii",earthquake,0.16,0.13,0.216818225881298,18,reviewed,hv,hv
2018-06-28T07:44:42.670Z,19.4168333333333,-155.276666666667,0.82,3.29,ml,25,48,,0.09,hv,hv70332436,2023-06-16T23:13:22.210Z,"5 km WSW of Volcano, Hawaii",earthquake,0.14,0.12,0.201661441313417,41,reviewed,hv,hv
2018-06-28T08:25:09.920Z,19.399,-155.2746667,1.11,3.29,ml,40,41,0.00374,0.1,hv,hv70332571,2020-05-02T23:19:51.310Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.09,0.12,19,reviewed,hv,hv
2018-06-28T09:15:00.290Z,19.4143333333333,-155.264,0.62,3.29,ml,24,84,,0.12,hv,hv70332726,2023-06-20T19:19:31.660Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.12,0.0821050934782119,9,reviewed,hv,hv
